,datadate,tic,prccd,ajexdi,prcod,prchd,prcld,cshtrd
3516,20160110,بترانس.csv,10470.0,1.0,10160.0,10500.0,9750.0,1643321
3517,20160111,بترانس.csv,10731.0,1.0,10320.0,10731.0,10320.0,9711813
3518,20160112,بترانس.csv,10660.0,1.0,11000.0,11046.0,10641.0,5716949
3519,20160113,بترانس.csv,11383.0,1.0,10830.0,11383.0,10800.0,5896937
3520,20160116,بترانس.csv,11117.0,1.0,11500.0,11869.0,11116.0,2693098
3521,20160117,بترانس.csv,10900.0,1.0,11200.0,11450.0,10823.0,8092550
3522,20160118,بترانس.csv,10600.0,1.0,10530.0,11000.0,10530.0,1234612
3523,20160119,بترانس.csv,11150.0,1.0,11000.0,11300.0,11000.0,8402398
3524,20160120,بترانس.csv,10731.0,1.0,11280.0,11280.0,10730.0,3219574
3525,20160123,بترانس.csv,10380.0,1.0,10769.0,10900.0,10333.0,3991964
3526,20160124,بترانس.csv,10397.0,1.0,10533.0,10690.0,10250.0,13717524
3527,20160125,بترانس.csv,10949.0,1.0,10770.0,10949.0,10630.0,31306182
3528,20160126,بترانس.csv,11492.0,1.0,11492.0,11492.0,11492.0,651648
3529,20160127,بترانس.csv,11800.0,1.0,12066.0,12066.0,11600.0,28031979
3530,20160130,بترانس.csv,11897.0,1.0,12000.0,12600.0,11700.0,6453700
3531,20160131,بترانس.csv,11910.0,1.0,12052.0,12200.0,11700.0,3592046
3532,20160201,بترانس.csv,12160.0,1.0,12100.0,12495.0,12015.0,6247763
3533,20160202,بترانس.csv,11763.0,1.0,12401.0,12450.0,11753.0,6100587
3534,20160203,بترانس.csv,11601.0,1.0,11754.0,11840.0,11439.0,3434916
3535,20160206,بترانس.csv,11448.0,1.0,11850.0,11850.0,11300.0,3994152
3536,20160207,بترانس.csv,12010.0,1.0,11451.0,12010.0,11451.0,6398655
3537,20160208,بترانس.csv,12525.0,1.0,12525.0,12525.0,12233.0,11255276
3538,20160209,بترانس.csv,12200.0,1.0,13089.0,13137.0,12050.0,9696525
3539,20160210,بترانس.csv,12292.0,1.0,12331.0,12750.0,12292.0,4243548
3540,20160213,بترانس.csv,11991.0,1.0,12000.0,12500.0,11766.0,8712321
3541,20160214,بترانس.csv,11930.0,1.0,12000.0,12278.0,11811.0,2626563
3542,20160215,بترانس.csv,11960.0,1.0,12049.0,12414.0,11943.0,2988877
3543,20160216,بترانس.csv,11650.0,1.0,12148.0,12148.0,11601.0,2967248
3544,20160217,بترانس.csv,12439.0,1.0,11839.0,12439.0,11555.0,4505611
3545,20160220,بترانس.csv,12098.0,1.0,12620.0,12700.0,12000.0,5283184
3546,20160221,بترانس.csv,12200.0,1.0,12200.0,12458.0,12011.0,3322851
3547,20160222,بترانس.csv,12842.0,1.0,12378.0,12842.0,12200.0,6137042
3548,20160223,بترانس.csv,12707.0,1.0,13130.0,13300.0,12500.0,3452525
3549,20160224,بترانس.csv,12988.0,1.0,12530.0,12988.0,12530.0,1428430
3550,20160227,بترانس.csv,12900.0,1.0,12980.0,13098.0,12802.0,967074
3551,20160228,بترانس.csv,12390.0,1.0,13030.0,13119.0,12390.0,1504285
3552,20160229,بترانس.csv,12790.0,1.0,12809.0,12888.0,12310.0,1847292
3553,20160301,بترانس.csv,12600.0,1.0,12627.0,12770.0,12500.0,2195729
3554,20160302,بترانس.csv,12600.0,1.0,12680.0,12810.0,12600.0,2040993
3555,20160305,بترانس.csv,12749.0,1.0,12700.0,12985.0,12700.0,1632862
3556,20160306,بترانس.csv,12779.0,1.0,12751.0,12848.0,12725.0,2700616
3557,20160307,بترانس.csv,12948.0,1.0,12811.0,12950.0,12790.0,6377150
3558,20160308,بترانس.csv,12900.0,1.0,13000.0,13029.0,12798.0,1970383
3559,20160309,بترانس.csv,12947.0,1.0,12925.0,12980.0,12898.0,1597782
3560,20160312,بترانس.csv,13573.0,1.0,12981.0,13573.0,12981.0,8637555
3561,20160314,بترانس.csv,14214.0,1.0,14214.0,14214.0,13970.0,9757204
3562,20160315,بترانس.csv,14234.0,1.0,14600.0,14600.0,14000.0,3536043
3563,20160316,بترانس.csv,14921.0,1.0,14301.0,14921.0,14301.0,3008974
3564,20160326,بترانس.csv,15460.0,1.0,15000.0,15460.0,14501.0,2886740
3565,20160327,بترانس.csv,16130.0,1.0,15990.0,16157.0,15500.0,3929019
3566,20160328,بترانس.csv,16600.0,1.0,15999.0,16779.0,15564.0,2478456
3567,20160329,بترانس.csv,17299.0,1.0,16522.0,17343.0,16522.0,17248659
3568,20160330,بترانس.csv,16797.0,1.0,17310.0,17988.0,16438.0,4438312
3569,20160402,بترانس.csv,16990.0,1.0,16890.0,17800.0,16469.0,2888807
3570,20160403,بترانس.csv,16890.0,1.0,17101.0,17294.0,16600.0,1797631
3571,20160404,بترانس.csv,16765.0,1.0,16976.0,17200.0,16750.0,2835056
3572,20160405,بترانس.csv,16150.0,1.0,16889.0,16889.0,16110.0,4599890
3573,20160406,بترانس.csv,16400.0,1.0,16121.0,16950.0,16121.0,3623579
3574,20160409,بترانس.csv,16012.0,1.0,16555.0,16700.0,16000.0,3233246
3575,20160410,بترانس.csv,15839.0,1.0,16000.0,16000.0,15601.0,1793721
3576,20160411,بترانس.csv,15903.0,1.0,15811.0,16400.0,15501.0,2591759
3577,20160412,بترانس.csv,15290.0,1.0,15981.0,15981.0,15200.0,1114110
3578,20160413,بترانس.csv,14901.0,1.0,15161.0,15370.0,14788.0,3982176
3579,20160416,بترانس.csv,14115.0,1.0,14510.0,15000.0,14115.0,1545773
3580,20160417,بترانس.csv,14100.0,1.0,13482.0,14200.0,13482.0,4966898
3581,20160418,بترانس.csv,14400.0,1.0,14101.0,14400.0,13800.0,11603055
3582,20160419,بترانس.csv,13980.0,1.0,14650.0,14690.0,13809.0,2858680
3583,20160420,بترانس.csv,13511.0,1.0,14000.0,14000.0,13470.0,5354230
3584,20160423,بترانس.csv,13021.0,1.0,13552.0,13552.0,13012.0,2299084
3585,20160424,بترانس.csv,13984.0,1.0,13150.0,13984.0,13001.0,4994823
3586,20160425,بترانس.csv,13266.0,1.0,13750.0,13778.0,13260.0,3054282
3587,20160426,بترانس.csv,13240.0,1.0,13630.0,13631.0,13008.0,1762479
3588,20160427,بترانس.csv,13290.0,1.0,13000.0,13440.0,12995.0,1877584
3589,20160430,بترانس.csv,12999.0,1.0,13225.0,13225.0,12860.0,1969721
3590,20160501,بترانس.csv,13000.0,1.0,12900.0,13250.0,12800.0,4795543
3591,20160502,بترانس.csv,13299.0,1.0,13197.0,13600.0,13011.0,3294688
3592,20160503,بترانس.csv,13359.0,1.0,13500.0,13500.0,13300.0,1056243
3593,20160504,بترانس.csv,13300.0,1.0,13370.0,13650.0,13300.0,1792291
3594,20160507,بترانس.csv,13004.0,1.0,13475.0,13475.0,13001.0,1057667
3595,20160508,بترانس.csv,13040.0,1.0,13001.0,13150.0,12861.0,891459
3596,20160509,بترانس.csv,12852.0,1.0,13170.0,13250.0,12800.0,999160
3597,20160510,بترانس.csv,12300.0,1.0,12750.0,12750.0,12293.0,2582973
3598,20160511,بترانس.csv,12029.0,1.0,12370.0,12449.0,11717.0,2601023
3599,20160514,بترانس.csv,12350.0,1.0,12000.0,12400.0,11901.0,836947
3600,20160515,بترانس.csv,12000.0,1.0,12400.0,12400.0,11723.0,1098821
3601,20160516,بترانس.csv,12534.0,1.0,12000.0,12534.0,11938.0,891744
3602,20160517,بترانس.csv,12832.0,1.0,12800.0,12991.0,12700.0,1625137
3603,20160518,بترانس.csv,12298.0,1.0,12850.0,13490.0,12231.0,1809446
3604,20160521,بترانس.csv,12680.0,1.0,12899.0,13099.0,12550.0,1231827
3605,20160523,بترانس.csv,12650.0,1.0,13060.0,13060.0,12566.0,828629
3606,20160524,بترانس.csv,12440.0,1.0,12600.0,12750.0,12300.0,1216128
3607,20160525,بترانس.csv,12359.0,1.0,12300.0,12640.0,12300.0,369815
3608,20160528,بترانس.csv,12021.0,1.0,12350.0,12350.0,12001.0,606069
3609,20160529,بترانس.csv,12180.0,1.0,12021.0,12200.0,11901.0,873324
3610,20160530,بترانس.csv,11952.0,1.0,12022.0,12279.0,11952.0,720246
3611,20160531,بترانس.csv,11801.0,1.0,11960.0,12100.0,11801.0,753041
3612,20160601,بترانس.csv,11822.0,1.0,11901.0,12003.0,11800.0,576544
3613,20160605,بترانس.csv,11830.0,1.0,11800.0,12230.0,11800.0,575635
3614,20160606,بترانس.csv,12155.0,1.0,12099.0,12220.0,12000.0,535190
3615,20160607,بترانس.csv,12450.0,1.0,12210.0,12718.0,12200.0,2479913
3616,20160608,بترانس.csv,12101.0,1.0,12649.0,12649.0,12101.0,483722
3617,20160611,بترانس.csv,11835.0,1.0,12001.0,12180.0,11764.0,767829
3618,20160612,بترانس.csv,11700.0,1.0,11763.0,11999.0,11700.0,612053
3619,20160613,بترانس.csv,11700.0,1.0,11800.0,11990.0,11500.0,547764
3620,20160614,بترانس.csv,11502.0,1.0,11880.0,11880.0,11300.0,1112272
3621,20160615,بترانس.csv,12051.0,1.0,11757.0,12051.0,11501.0,3316802
3622,20160618,بترانس.csv,12387.0,1.0,12480.0,12619.0,12304.0,2796841
3623,20160619,بترانس.csv,12002.0,1.0,12495.0,12495.0,12002.0,578509
3624,20160620,بترانس.csv,12050.0,1.0,12190.0,12270.0,11902.0,346330
3625,20160621,بترانس.csv,12045.0,1.0,12100.0,12199.0,11850.0,413474
3626,20160622,بترانس.csv,12380.0,1.0,12100.0,12529.0,12100.0,407644
3627,20160625,بترانس.csv,12500.0,1.0,12495.0,12679.0,12131.0,1506908
3628,20160626,بترانس.csv,12868.0,1.0,12530.0,12950.0,12530.0,1276093
3629,20160628,بترانس.csv,13000.0,1.0,12760.0,13310.0,12760.0,1913093
3630,20160629,بترانس.csv,13255.0,1.0,12991.0,13300.0,12872.0,2117666
3631,20160702,بترانس.csv,13765.0,1.0,13250.0,13765.0,13103.0,5711515
3632,20160703,بترانس.csv,14354.0,1.0,14000.0,14354.0,13900.0,5108118
3633,20160704,بترانس.csv,14700.0,1.0,14790.0,14900.0,14001.0,4352543
3634,20160705,بترانس.csv,14850.0,1.0,14700.0,15095.0,14440.0,3618419
3635,20160709,بترانس.csv,14700.0,1.0,14846.0,14850.0,14212.0,3514920
3636,20160710,بترانس.csv,14502.0,1.0,14700.0,14997.0,14490.0,1852485
3637,20160711,بترانس.csv,15090.0,1.0,14611.0,15200.0,14591.0,3525747
3638,20160712,بترانس.csv,14842.0,1.0,15198.0,15200.0,14791.0,1532996
3639,20160713,بترانس.csv,14941.0,1.0,14917.0,14999.0,14601.0,2466279
3640,20160716,بترانس.csv,14919.0,1.0,14920.0,15100.0,14889.0,5500273
3641,20160720,بترانس.csv,14900.0,1.0,14520.0,14999.0,14513.0,2332199
3642,20160723,بترانس.csv,14890.0,1.0,14950.0,14999.0,14800.0,2086754
3643,20160724,بترانس.csv,14950.0,1.0,15000.0,15120.0,14855.0,2498460
3644,20160725,بترانس.csv,14920.0,1.0,14950.0,15099.0,14693.0,14655700
3645,20160726,بترانس.csv,14800.0,1.0,14911.0,14950.0,14780.0,6274527
3646,20160727,بترانس.csv,14449.0,1.0,14823.0,14900.0,14082.0,13281102
3647,20160731,بترانس.csv,14800.0,1.0,14536.0,14849.0,14478.0,4389616
3648,20160801,بترانس.csv,15295.0,1.0,14800.0,15295.0,14570.0,2766308
3649,20160802,بترانس.csv,15570.0,1.0,15301.0,15850.0,15301.0,1183898
3650,20160803,بترانس.csv,15700.0,1.0,15773.0,15890.0,15500.0,1431831
3651,20160806,بترانس.csv,15139.0,1.0,15700.0,15880.0,14900.0,3143126
3652,20160807,بترانس.csv,15009.0,1.0,15470.0,15599.0,15000.0,2051820
3653,20160808,بترانس.csv,15090.0,1.0,15458.0,15488.0,14890.0,1621553
3654,20160809,بترانس.csv,14530.0,1.0,15291.0,15291.0,14530.0,1064774
3655,20160810,بترانس.csv,14880.0,1.0,14763.0,15080.0,14749.0,861623
3656,20160813,بترانس.csv,14887.0,1.0,14885.0,15030.0,14522.0,633854
3657,20160814,بترانس.csv,15111.0,1.0,14820.0,15150.0,14820.0,1384519
3658,20160815,بترانس.csv,15741.0,1.0,15292.0,15741.0,15172.0,11425078
3659,20160816,بترانس.csv,16379.0,1.0,16001.0,16508.0,16001.0,4875245
3660,20160817,بترانس.csv,16300.0,1.0,16415.0,16489.0,16100.0,3346120
3661,20160820,بترانس.csv,15706.0,1.0,16270.0,16270.0,15460.0,2283371
3662,20160821,بترانس.csv,16299.0,1.0,15867.0,16299.0,15658.0,20702881
3663,20160822,بترانس.csv,16458.0,1.0,16300.0,16741.0,16045.0,13217996
3664,20160823,بترانس.csv,16400.0,1.0,16589.0,16600.0,16206.0,1647168
3665,20160824,بترانس.csv,16448.0,1.0,16429.0,16500.0,16310.0,1033001
3666,20160827,بترانس.csv,16080.0,1.0,16408.0,16520.0,16032.0,969522
3667,20160828,بترانس.csv,16060.0,1.0,16300.0,16300.0,15850.0,1028171
3668,20160829,بترانس.csv,15975.0,1.0,16038.0,16290.0,15891.0,2754079
3669,20160830,بترانس.csv,16100.0,1.0,16184.0,16184.0,15900.0,634884
3670,20160831,بترانس.csv,16000.0,1.0,16083.0,16199.0,15961.0,519900
3671,20160903,بترانس.csv,16010.0,1.0,16100.0,16180.0,15800.0,1224431
3672,20160904,بترانس.csv,15762.0,1.0,16100.0,16100.0,15750.0,230150
3673,20160905,بترانس.csv,15570.0,1.0,16047.0,16047.0,15550.0,524280
3674,20160906,بترانس.csv,15899.0,1.0,15850.0,16100.0,15655.0,679008
3675,20160907,بترانس.csv,15901.0,1.0,15891.0,15999.0,15877.0,2172042
3676,20160910,بترانس.csv,15900.0,1.0,15965.0,15990.0,15878.0,482006
3677,20160911,بترانس.csv,15876.0,1.0,15960.0,15960.0,15200.0,520459
3678,20160913,بترانس.csv,15885.0,1.0,15890.0,16150.0,15752.0,2994102
3679,20160914,بترانس.csv,15840.0,1.0,15930.0,16099.0,15789.0,706536
3680,20160917,بترانس.csv,15996.0,1.0,15954.0,16080.0,15758.0,1169949
3681,20160918,بترانس.csv,16020.0,1.0,16069.0,16196.0,15986.0,1523461
3682,20160919,بترانس.csv,16159.0,1.0,16051.0,16249.0,15960.0,533902
3683,20160921,بترانس.csv,16100.0,1.0,16200.0,16400.0,16051.0,1107070
3684,20160924,بترانس.csv,16041.0,1.0,16185.0,16299.0,15984.0,3802524
3685,20160925,بترانس.csv,15800.0,1.0,16300.0,16498.0,15800.0,779195
3686,20160926,بترانس.csv,16220.0,1.0,16250.0,16400.0,15900.0,387992
3687,20160927,بترانس.csv,16220.0,1.0,16185.0,16337.0,16001.0,174468
3688,20160928,بترانس.csv,16065.0,1.0,16180.0,16279.0,16005.0,701048
3689,20161001,بترانس.csv,16239.0,1.0,16190.0,16250.0,15749.0,707326
3690,20161002,بترانس.csv,16190.0,1.0,16270.0,16298.0,16000.0,767563
3691,20161003,بترانس.csv,16000.0,1.0,16229.0,16250.0,16000.0,528300
3692,20161004,بترانس.csv,16103.0,1.0,16240.0,16400.0,16100.0,1645187
3693,20161005,بترانس.csv,16141.0,1.0,16237.0,16250.0,15856.0,837150
3694,20161008,بترانس.csv,16100.0,1.0,16100.0,16250.0,15902.0,2646834
3695,20161009,بترانس.csv,15900.0,1.0,16100.0,16150.0,15900.0,238635
3696,20161010,بترانس.csv,16200.0,1.0,16054.0,16596.0,15950.0,2324675
3697,20161015,بترانس.csv,16210.0,1.0,16213.0,16377.0,16000.0,1287964
3698,20161016,بترانس.csv,16225.0,1.0,16330.0,16379.0,15900.0,783299
3699,20161017,بترانس.csv,16235.0,1.0,16229.0,16290.0,16013.0,499730
3700,20161018,بترانس.csv,16208.0,1.0,16270.0,16270.0,16150.0,305443
3701,20161019,بترانس.csv,16100.0,1.0,16224.0,16294.0,16000.0,450334
3702,20161022,بترانس.csv,16176.0,1.0,16250.0,16289.0,16002.0,474712
3703,20161023,بترانس.csv,15996.0,1.0,16188.0,16196.0,15930.0,6717478
3704,20161024,بترانس.csv,15193.0,1.0,15865.0,15865.0,15193.0,397055
3705,20161025,بترانس.csv,14804.0,1.0,14804.0,14812.0,14804.0,498783
3706,20161026,بترانس.csv,14400.0,1.0,14191.0,14750.0,14191.0,1390573
3707,20161029,بترانس.csv,14391.0,1.0,14798.0,14800.0,14248.0,442679
3708,20161030,بترانس.csv,14335.0,1.0,14392.0,14590.0,14302.0,197657
3709,20161031,بترانس.csv,15222.0,1.0,14550.0,15222.0,14201.0,4110646
3710,20161101,بترانس.csv,15050.0,1.0,15360.0,15590.0,15001.0,488507
3711,20161102,بترانس.csv,15000.0,1.0,15399.0,15399.0,15000.0,402689
3712,20161105,بترانس.csv,15190.0,1.0,15232.0,15340.0,15005.0,502125
3713,20161106,بترانس.csv,15007.0,1.0,14851.0,15498.0,14850.0,2497571
3714,20161107,بترانس.csv,15296.0,1.0,14805.0,15489.0,14805.0,495335
3715,20161108,بترانس.csv,15600.0,1.0,15368.0,15600.0,15100.0,615446
3716,20161109,بترانس.csv,14860.0,1.0,15424.0,15424.0,14668.0,1333525
3717,20161112,بترانس.csv,15050.0,1.0,15068.0,15497.0,15000.0,1167156
3718,20161113,بترانس.csv,15149.0,1.0,15100.0,15381.0,15000.0,323443
3719,20161114,بترانس.csv,15200.0,1.0,15299.0,15299.0,14862.0,1132999
3720,20161115,بترانس.csv,14899.0,1.0,15016.0,15098.0,14824.0,335344
3721,20161116,بترانس.csv,14900.0,1.0,15000.0,15178.0,14800.0,483786
3722,20161119,بترانس.csv,14999.0,1.0,15070.0,15199.0,14900.0,1228789
3723,20161121,بترانس.csv,14975.0,1.0,14989.0,15001.0,14783.0,483828
3724,20161122,بترانس.csv,15000.0,1.0,14999.0,15188.0,14763.0,6325578
3725,20161123,بترانس.csv,14950.0,1.0,15153.0,15160.0,14728.0,81054
3726,20161126,بترانس.csv,15150.0,1.0,15109.0,15200.0,14900.0,765637
3727,20161127,بترانس.csv,15234.0,1.0,15108.0,15289.0,15041.0,380396
3728,20161129,بترانس.csv,15166.0,1.0,15153.0,15200.0,15085.0,255245
3729,20161203,بترانس.csv,14955.0,1.0,15134.0,15250.0,14580.0,578293
3730,20161204,بترانس.csv,14833.0,1.0,14943.0,15100.0,14500.0,126825
3731,20161205,بترانس.csv,14926.0,1.0,14937.0,15080.0,14501.0,2095272
3732,20161206,بترانس.csv,14662.0,1.0,14885.0,15060.0,14602.0,372345
3733,20161207,بترانس.csv,14800.0,1.0,14877.0,14989.0,14794.0,3407847
3734,20161210,بترانس.csv,14845.0,1.0,15037.0,15037.0,14798.0,437781
3735,20161211,بترانس.csv,14900.0,1.0,14939.0,15000.0,14784.0,4703772
3736,20161212,بترانس.csv,14690.0,1.0,14888.0,14988.0,14669.0,393066
3737,20161213,بترانس.csv,14301.0,1.0,14800.0,14947.0,14301.0,775758
3738,20161214,بترانس.csv,14490.0,1.0,14300.0,14649.0,14100.0,248702
3739,20161218,بترانس.csv,14490.0,1.0,14631.0,14850.0,14101.0,153399
3740,20161219,بترانس.csv,14228.0,1.0,14537.0,14596.0,14100.0,225832
3741,20161220,بترانس.csv,14250.0,1.0,14468.0,14550.0,14001.0,685724
3742,20161221,بترانس.csv,14300.0,1.0,14379.0,14480.0,13900.0,250321
3743,20161224,بترانس.csv,13980.0,1.0,14246.0,14275.0,13826.0,161758
3744,20161225,بترانس.csv,14000.0,1.0,14000.0,14189.0,13821.0,316450
3745,20161226,بترانس.csv,13900.0,1.0,14000.0,14000.0,13792.0,195610
3746,20161227,بترانس.csv,13621.0,1.0,13980.0,13980.0,13550.0,270891
3747,20161228,بترانس.csv,13773.0,1.0,13840.0,13893.0,13204.0,345083
3748,20161231,بترانس.csv,14039.0,1.0,13878.0,14050.0,13691.0,532904
3749,20170101,بترانس.csv,13900.0,1.0,14090.0,14310.0,13756.0,229520
3750,20170102,بترانس.csv,13900.0,1.0,14078.0,14078.0,13800.0,1415682
3751,20170103,بترانس.csv,13883.0,1.0,14000.0,14080.0,13760.0,111067
3752,20170104,بترانس.csv,13938.0,1.0,13953.0,13970.0,13701.0,151232
3753,20170107,بترانس.csv,13880.0,1.0,13940.0,13999.0,13516.0,5602545
3754,20170108,بترانس.csv,13272.0,1.0,13951.0,13951.0,13272.0,806494
3755,20170109,بترانس.csv,13100.0,1.0,13798.0,13799.0,12779.0,213040
3756,20170111,بترانس.csv,12805.0,1.0,13200.0,13259.0,12635.0,128590
3757,20170114,بترانس.csv,12800.0,1.0,13126.0,13197.0,12536.0,251185
3758,20170115,بترانس.csv,12599.0,1.0,12994.0,12994.0,12453.0,128388
3759,20170116,بترانس.csv,12400.0,1.0,12898.0,12898.0,12390.0,1329249
3760,20170117,بترانس.csv,12580.0,1.0,12490.0,13000.0,12454.0,3026906
3761,20170118,بترانس.csv,12391.0,1.0,12925.0,12925.0,12391.0,234391
3762,20170121,بترانس.csv,12143.0,1.0,12700.0,12700.0,12143.0,280880
3763,20170122,بترانس.csv,11885.0,1.0,12300.0,12300.0,11885.0,4859074
3764,20170123,بترانس.csv,11510.0,1.0,11888.0,11888.0,11452.0,588851
3765,20170124,بترانس.csv,11572.0,1.0,11553.0,11820.0,11550.0,607261
3766,20170125,بترانس.csv,11480.0,1.0,11609.0,11840.0,11400.0,474852
3767,20170128,بترانس.csv,11549.0,1.0,11765.0,11770.0,11349.0,307063
3768,20170129,بترانس.csv,11412.0,1.0,11600.0,11760.0,11412.0,1850771
3769,20170130,بترانس.csv,11450.0,1.0,11530.0,11700.0,11250.0,2227955
3770,20170131,بترانس.csv,11300.0,1.0,11500.0,11500.0,11200.0,3502330
3771,20170201,بترانس.csv,11599.0,1.0,11450.0,11929.0,11405.0,1566230
3772,20170204,بترانس.csv,11538.0,1.0,11780.0,11800.0,11097.0,426372
3773,20170205,بترانس.csv,11469.0,1.0,11521.0,11649.0,11214.0,2717673
3774,20170206,بترانس.csv,11840.0,1.0,11600.0,11998.0,11600.0,1084592
3775,20170207,بترانس.csv,12010.0,1.0,12103.0,12103.0,11866.0,3730753
3776,20170208,بترانس.csv,11900.0,1.0,12107.0,12107.0,11802.0,496625
3777,20170211,بترانس.csv,11975.0,1.0,12013.0,12091.0,11441.0,1376827
3778,20170212,بترانس.csv,12250.0,1.0,12000.0,12270.0,11750.0,663016
3779,20170213,بترانس.csv,12380.0,1.0,12290.0,12398.0,12015.0,3813898
3780,20170214,بترانس.csv,12904.0,1.0,12400.0,12904.0,12400.0,1191614
3781,20170215,بترانس.csv,13512.0,1.0,13249.0,13512.0,13099.0,5750886
3782,20170218,بترانس.csv,13877.0,1.0,13950.0,13950.0,13516.0,555680
3783,20170219,بترانس.csv,13800.0,1.0,13750.0,14050.0,13700.0,957741
3784,20170220,بترانس.csv,13785.0,1.0,13786.0,13898.0,13693.0,2039006
3785,20170221,بترانس.csv,13890.0,1.0,13880.0,13950.0,13750.0,363209
3786,20170222,بترانس.csv,13969.0,1.0,13879.0,14100.0,13800.0,423010
3787,20170225,بترانس.csv,13879.0,1.0,13890.0,14000.0,13826.0,674430
3788,20170226,بترانس.csv,13879.0,1.0,13989.0,13989.0,13702.0,504686
3789,20170227,بترانس.csv,13950.0,1.0,13833.0,14000.0,13816.0,485745
3790,20170228,بترانس.csv,13990.0,1.0,13900.0,14100.0,13850.0,1525031
3791,20170301,بترانس.csv,13988.0,1.0,14000.0,14010.0,13900.0,193998
3792,20170304,بترانس.csv,13998.0,1.0,14000.0,14090.0,13940.0,270424
3793,20170305,بترانس.csv,13980.0,1.0,14029.0,14058.0,13940.0,574745
3794,20170306,بترانس.csv,13890.0,1.0,14039.0,14040.0,13701.0,243103
3795,20170307,بترانس.csv,13780.0,1.0,13953.0,14060.0,13710.0,408447
3796,20170308,بترانس.csv,13849.0,1.0,13906.0,13959.0,13231.0,3002293
3797,20170311,بترانس.csv,13699.0,1.0,13855.0,13880.0,13220.0,2995614
3798,20170312,بترانس.csv,13008.0,1.0,13756.0,13757.0,13008.0,4875761
3799,20170313,بترانس.csv,12960.0,1.0,13390.0,13390.0,12960.0,226662
3800,20170314,بترانس.csv,13900.0,1.0,12737.0,13950.0,12737.0,16624387
3801,20170329,بترانس.csv,6000.0,1.0,6050.0,6050.0,5830.0,769058
3802,20170403,بترانس.csv,6200.0,1.0,6007.0,6295.0,6007.0,684625
3803,20170404,بترانس.csv,6141.0,1.0,6269.0,6269.0,6120.0,780114
3804,20170405,بترانس.csv,6350.0,1.0,6247.0,6400.0,6161.0,295007
3805,20170408,بترانس.csv,6300.0,1.0,6429.0,6429.0,6200.0,583533
3806,20170409,بترانس.csv,6273.0,1.0,6440.0,6500.0,6253.0,1148186
3807,20170410,بترانس.csv,6294.0,1.0,6360.0,6479.0,6218.0,1559732
3808,20170412,بترانس.csv,6250.0,1.0,6331.0,6500.0,6250.0,1393007
3809,20170415,بترانس.csv,6280.0,1.0,6353.0,6598.0,6280.0,964285
3810,20170416,بترانس.csv,6230.0,1.0,6377.0,6438.0,6058.0,632364
3811,20170417,بترانس.csv,6295.0,1.0,6280.0,6390.0,6200.0,986986
3812,20170418,بترانس.csv,6298.0,1.0,6290.0,6400.0,6000.0,796456
3813,20170419,بترانس.csv,6300.0,1.0,6301.0,6389.0,6289.0,578237
3814,20170422,بترانس.csv,6299.0,1.0,6390.0,6398.0,6250.0,588906
3815,20170423,بترانس.csv,6244.0,1.0,6375.0,6380.0,6200.0,175201
3816,20170424,بترانس.csv,6250.0,1.0,6288.0,6340.0,6182.0,835082
3817,20170426,بترانس.csv,6113.0,1.0,6300.0,6300.0,5977.0,2832818
3818,20170429,بترانس.csv,6043.0,1.0,6189.0,6230.0,6000.0,736791
3819,20170430,بترانس.csv,6188.0,1.0,6187.0,6195.0,6000.0,2368394
3820,20170501,بترانس.csv,6085.0,1.0,6074.0,6149.0,6000.0,315683
3821,20170502,بترانس.csv,6000.0,1.0,6070.0,6110.0,5980.0,547344
3822,20170503,بترانس.csv,6000.0,1.0,6090.0,6150.0,5976.0,714772
3823,20170506,بترانس.csv,5879.0,1.0,6146.0,6174.0,5751.0,555543
3824,20170507,بترانس.csv,5900.0,1.0,6050.0,6150.0,5844.0,1093166
3825,20170508,بترانس.csv,5900.0,1.0,6027.0,6099.0,5800.0,294772
3826,20170509,بترانس.csv,5800.0,1.0,5993.0,6030.0,5744.0,5971203
3827,20170510,بترانس.csv,5717.0,1.0,6020.0,6040.0,5717.0,3866571
3828,20170513,بترانس.csv,5700.0,1.0,5801.0,5880.0,5700.0,7068087
3829,20170514,بترانس.csv,5721.0,1.0,5849.0,5850.0,5699.0,388944
3830,20170515,بترانس.csv,5700.0,1.0,5782.0,5790.0,5696.0,158490
3831,20170516,بترانس.csv,5727.0,1.0,5766.0,5766.0,5700.0,99198
3832,20170517,بترانس.csv,5710.0,1.0,5776.0,5888.0,5686.0,500728
3833,20170520,بترانس.csv,5750.0,1.0,5770.0,5800.0,5742.0,614564
3834,20170521,بترانس.csv,5770.0,1.0,5845.0,5850.0,5750.0,28778564
3835,20170522,بترانس.csv,5700.0,1.0,5890.0,5890.0,5690.0,855725
3836,20170523,بترانس.csv,5796.0,1.0,5800.0,5800.0,5690.0,163735
3837,20170524,بترانس.csv,5740.0,1.0,5843.0,5850.0,5700.0,1241469
3838,20170527,بترانس.csv,5800.0,1.0,5845.0,5845.0,5796.0,1110279
3839,20170528,بترانس.csv,5800.0,1.0,5833.0,5879.0,5700.0,514591
3840,20170529,بترانس.csv,5730.0,1.0,5816.0,5850.0,5729.0,154884
3841,20170530,بترانس.csv,5699.0,1.0,5811.0,5811.0,5600.0,187260
3842,20170531,بترانس.csv,5700.0,1.0,5850.0,5900.0,5679.0,298296
3843,20170603,بترانس.csv,5794.0,1.0,5800.0,5850.0,5775.0,113151
