tic,date,open,high,low,close,volume,value,count,yesterdayclose
????_??6,20181127,166472,167864,166472,167199.8,954189481,2.92851E+12,122474,6357520115
????_??6,20181128,167144,167144,163772,163772.1,1520971046,3.76656E+12,130573,6227228522
????_??6,20181201,163502,163502,159202,159853.8,1745842517,5.40871E+12,125016,6077391572
????_??6,20181202,160022,163138,160022,163138.5,1197337088,3.21518E+12,111358,6202270351
????_??6,20181203,164030,166557,164030,166304.4,1333939789,3.5129E+12,119276,6312237703
????_??6,20181204,166521,166851,165567,165701.7,1199060988,3.48022E+12,114338,6289358518
????_??6,20181205,165775,167132,165775,166860.1,1322335715,3.70675E+12,117133,6332626053
????_??6,20181208,167332,167539,167083,167083.2,1175017878,3.14542E+12,118005,6341093746
????_??6,20181209,167408,167544,166891,166891.2,2322558212,5.05563E+12,176011,6333807803
????_??6,20181210,166924,167329,166915,166915.9,1523952044,3.65096E+12,128335,6334744596
????_??6,20181211,166951,167083,166235,166235,1282044229,3.03201E+12,108845,6308903134
????_??6,20181212,166198,166198,165352,165352.1,1141354213,2.97242E+12,120025,6275393673
????_??6,20181215,165387,165690,164485,164485.9,1110828790,2.7914E+12,113994,6242522608
????_??6,20181216,164474,164474,161707,161708.1,1349236587,3.3862E+12,116632,6137099801
????_??6,20181217,161774,162063,159749,159749.9,1424620268,3.51884E+12,126287,6062781941
????_??6,20181218,159872,159924,159146,159146.4,850844041,2.20174E+12,90962,6040975939
????_??6,20181219,159119,159119,156083,156083.2,1006125633,2.80877E+12,99192,5924698094
????_??6,20181222,156208,156374,154550,154550.5,879895355,2.33514E+12,87801,5866519984
????_??6,20181223,154596,156764,154596,156693.8,1467529666,3.5812E+12,114231,5952147170
????_??6,20181224,156818,157693,156818,157484,1792759938,3.95443E+12,129147,5982165475
????_??6,20181225,157457,157457,156950,156950.3,1693085557,3.64441E+12,127352,5961892309
????_??6,20181226,157209,158443,157209,158443.7,2641484596,6.22129E+12,173419,6018620006
????_??6,20181229,158662,160774,158662,160774,1460677183,3.96755E+12,133671,6107138868
????_??6,20181230,160858,161508,160858,161309.8,1734077674,4.10374E+12,143038,6127490343
????_??6,20181231,161379,161474,161343,161405.3,1671848037,3.82125E+12,138979,6131118871
????_??6,20190101,161467,161912,161448,161840.8,3505005745,6.5881E+12,186654,6147885973
????_??6,20190102,162064,162087,160898,160898.9,3912771664,7.2817E+12,213487,6112104533
????_??6,20190105,161000,161340,161000,161107.4,1749091416,3.73846E+12,140712,6119952724
????_??6,20190106,161143,161482,161143,161275.8,2394804317,5.07809E+12,163849,6127093263
????_??6,20190107,161377,162456,161377,162323.6,1919850863,5.24382E+12,159803,6166900868
????_??6,20190108,162482,164174,162482,163967.2,2321386025,5.65384E+12,178006,6229340915
????_??6,20190109,164085,166072,164085,164829.4,1490675425,3.73464E+12,145310,6261760913
????_??6,20190112,164924,165270,164904,164929.9,1572208079,3.65944E+12,140996,6249383824
????_??6,20190113,165019,165019,164493,164493.8,2060436528,4.30419E+12,170160,6232838736
????_??6,20190114,164566,164917,164566,164696.4,1872674401,4.56293E+12,161291,6240517821
????_??6,20190115,164780,165683,164780,165445.5,2142012638,5.66243E+12,182663,6268897318
????_??6,20190116,165699,165995,165561,165595,2154796884,5.51966E+12,181876,6274561116
????_??6,20190119,165664,166446,165664,166131.1,1655032659,4.68983E+12,160225,6294804629
????_??6,20190120,166763,167028,165574,165575.1,1942373443,5.54037E+12,175475,6272903895
????_??6,20190121,165206,165206,161922,161922.2,1769989234,4.6705E+12,130186,6134513104
????_??6,20190122,161965,162805,161965,162805.7,1707359506,4.21093E+12,138087,6167957489
????_??6,20190123,162948,163335,162940,162940.9,1359859729,3.30304E+12,141386,6173078716
????_??6,20190126,163048,163169,162477,162477.5,1550350779,3.74265E+12,145887,6165745561
????_??6,20190127,162832,162832,160797,160798,3159029034,6.83865E+12,205544,6102009327
????_??6,20190128,160835,160943,159818,159818.2,1841677941,4.28873E+12,150747,6064828553
????_??6,20190129,159878,160362,159878,160153,1350631119,3.56589E+12,127327,6077765864
????_??6,20190130,160245,160491,160245,160294.9,1638994288,4.32324E+12,149614,6083598732
????_??6,20190202,160401,160525,159853,159855.4,1563969651,3.73985E+12,209759,6066919628
????_??6,20190203,159808,159808,157352,157355.4,1497958760,3.67469E+12,164191,5972037407
????_??6,20190204,157594,158485,157594,158044,1531243575,3.78957E+12,190630,5997961857
????_??6,20190205,158240,158456,158240,158395,1499897438,4.16537E+12,151670,6011282584
????_??6,20190206,158693,158832,158535,158535.5,1452427231,3.79154E+12,140991,6046253080
????_??6,20190210,158624,158776,158467,158467.7,834192391,2.45948E+12,108074,6043667948
????_??6,20190212,158501,158550,157972,157972.7,1142647137,2.95021E+12,132220,6024250003
????_??6,20190213,157963,157963,157311,157311.1,1357532400,3.2462E+12,156292,6003011186
????_??6,20190216,157592,157839,157113,157113.8,1073988285,2.75944E+12,137728,5995484105
????_??6,20190217,157215,157218,156155,156155.1,954711330,2.37729E+12,108731,5973233462
????_??6,20190218,156304,156832,156304,156705.4,1013755024,2.67335E+12,104093,5993722188
????_??6,20190219,156827,157513,156827,157387.4,1077789813,3.37783E+12,121682,6015084186
????_??6,20190220,157727,159489,157727,159489.5,1336218522,4.341E+12,147021,6106045043
????_??6,20190223,160548,164289,160548,164267.8,2034262271,6.96485E+12,296516,6288700910
????_??6,20190224,164789,166030,164789,166030.4,1571595159,5.46936E+12,238262,6356178561
????_??6,20190225,166211,166944,166211,166793.6,1613669242,4.61621E+12,211579,6385397988
????_??6,20190226,165950,165950,164711,164711.5,1362003278,4.22097E+12,154189,6305687492
????_??6,20190227,164880,165359,164880,165294.7,1151271175,3.11089E+12,134730,6328016878
????_??6,20190302,165552,165552,164370,164370.5,1213975483,3.20121E+12,140690,6292634955
????_??6,20190303,164480,164571,164440,164443.1,1381857244,3.72226E+12,147621,6295415213
????_??6,20190304,164572,164778,164238,164238.6,1376797977,3.60494E+12,144650,6286473812
????_??6,20190305,164433,164433,162593,162593.5,1246768778,3.44031E+12,133304,6223507529
????_??6,20190306,162726,162956,162726,162827.3,1241038795,3.07211E+12,117516,6232454542
????_??6,20190309,162982,163086,162982,163007.4,1355148813,3.25412E+12,130874,6239237469
????_??6,20190310,163013,164470,162989,164470.6,1562530698,4.28831E+12,150854,6294239043
????_??6,20190311,165036,167443,165036,167371.3,1938719056,6.15446E+12,170042,6403857783
????_??6,20190312,167518,168095,167503,167909.7,1531184241,4.43801E+12,145594,6425889583
????_??6,20190313,168140,169663,168140,169115.5,1741999428,5.70248E+12,168561,6468016776
????_??6,20190316,169274,171708,169274,171125,1352995731,4.84297E+12,144235,6560387453
????_??6,20190317,171391,172539,171391,172522.7,1572445138,5.09237E+12,158938,6596425619
????_??6,20190318,172613,175898,172613,175898.8,1833549132,6.02056E+12,340644,6723567845
????_??6,20190319,176272,178673,176272,178659,1532264379,5.06184E+12,191856,6830661364
????_??6,20190325,178788,179194,178743,179194.3,1030038293,3.00253E+12,142353,6851126589
????_??6,20190326,179622,179847,179444,179766.3,1509089603,3.9505E+12,173010,6872997136
????_??6,20190327,180037,181542,180037,181542.4,1807050103,4.87547E+12,193473,6940899592
????_??6,20190330,181906,185358,181906,185358,1856911671,5.3858E+12,187854,7086784753
????_??6,20190331,186000,186783,185281,185281.4,1926218389,5.64419E+12,208154,7083854576
????_??6,20190406,185534,186535,185529,186535.4,2046383507,5.66186E+12,202421,7131798320
????_??6,20190407,187055,188645,187055,188073.5,3452629998,8.52819E+12,282193,7190603659
????_??6,20190408,187590,188592,186667,188592.7,3051221669,8.90842E+12,253609,7210455420
????_??6,20190409,188937,190585,188937,190425.1,2921483833,8.73912E+12,245355,7280512983
????_??6,20190410,190824,193981,190824,193978.5,3441303765,1.04438E+13,266038,7416369052
????_??6,20190413,194884,195739,194884,195202.7,3238331908,1.00287E+13,280224,7462693823
????_??6,20190414,195263,196085,194037,196084.2,2704247864,8.54578E+12,260029,7514640073
????_??6,20190415,196861,201827,196861,201805.9,7173954414,1.24334E+13,320831,7733915966
????_??6,20190416,202142,202679,201789,201890.8,8424035082,1.38687E+13,411507,7737169981
????_??6,20190417,201091,201091,198631,199911.1,4926994143,8.5559E+12,293366,7663834202
????_??6,20190420,200734,204375,200734,204375.7,3797643849,8.88746E+12,241227,7831703790
????_??6,20190422,206253,206835,204321,204321.9,6428462448,1.46962E+13,376418,7828291322
????_??6,20190423,203732,203732,202656,202857.4,3580751950,8.05244E+12,241327,7772181048
????_??6,20190424,203071,203904,203071,203777.1,5018152839,8.22784E+12,278403,7807420802
????_??6,20190427,204195,205287,204195,205287.6,4338695100,8.80823E+12,283211,7865293768
????_??6,20190428,206169,209264,206169,209243.9,4252405668,1.15702E+13,294786,8016872876
????_??6,20190429,210440,214867,210440,214867.5,5278553450,1.37367E+13,356339,8232330522
????_??6,20190430,216899,219086,216637,216642,5102578283,1.45807E+13,365853,8344682396
????_??6,20190501,217222,220108,217222,220109,4662577787,1.28742E+13,315122,8478224027
????_??6,20190504,221546,224589,221546,224589.7,6229765614,1.41217E+13,352206,8650813429
????_??6,20190505,226475,226952,224057,224057.3,7688014493,1.84682E+13,450877,8630307346
????_??6,20190506,223368,223368,215818,215820.6,5355887245,1.42633E+13,362352,8283138661
????_??6,20190507,213710,213710,207966,208197.1,4330043133,1.07291E+13,274825,7990551782
????_??6,20190508,207779,211344,207779,211344,4778480220,1.20275E+13,375074,8111327812
????_??6,20190511,211301,212479,209154,209155,4103542786,1.07208E+13,325782,8025197097
????_??6,20190512,208660,208660,203489,204069.4,3256324198,8.44668E+12,247462,7829924755
????_??6,20190513,204751,207752,204751,207751.7,3387534470,8.40247E+12,245716,7969914167
????_??6,20190514,208474,211995,208474,211746.3,4358239982,1.2077E+13,276807,8122627582
????_??6,20190515,212246,212270,210898,211017.9,3466126173,9.51498E+12,278407,8085596178
????_??6,20190518,211922,213169,211922,212747.6,3615189464,9.77626E+12,275335,8150992152
????_??6,20190519,212888,213110,212751,212851.5,3226669584,9.95478E+12,284883,8155923322
????_??6,20190520,213127,213149,211708,211871.7,3507448564,9.64579E+12,272051,8117490190
????_??6,20190521,212367,215211,212367,215091.8,2845868757,8.895E+12,258231,8239751277
????_??6,20190522,215504,215756,215115,215168.5,2793031254,7.83917E+12,245476,8240418827
????_??6,20190525,215141,215141,213802,214314.3,2267707097,6.92134E+12,223822,8198790483
????_??6,20190526,214651,217577,214651,217573.9,3036108189,9.2715E+12,276809,8323403636
????_??6,20190528,219484,223254,219484,223253.8,4368209234,1.31329E+13,335568,8514618470
????_??6,20190529,224527,225232,224476,224476.8,4078289947,1.07772E+13,313023,8559636880
????_??6,20190601,223723,223723,221336,222387.4,5011000722,1.06548E+13,316950,8475023329
????_??6,20190602,222588,224731,222588,224544.3,4498689158,1.0808E+13,288386,8548635118
????_??6,20190603,225231,227308,225231,226983.4,4727848698,1.24284E+13,320793,8566958529
????_??6,20190608,226586,226888,226205,226888.3,3432226293,1.00758E+13,272529,8538202877
????_??6,20190609,227333,232416,227333,229808.9,3619824856,1.12509E+13,283083,8723531145
????_??6,20190610,230606,232619,230267,230267.9,4635228194,1.44061E+13,378244,8720238082
????_??6,20190611,230592,230679,229771,230617.7,4519213439,1.34058E+13,348624,8735532889
????_??6,20190612,232196,233791,232196,233352.7,5701567687,1.62824E+13,381384,8838397018
????_??6,20190615,232974,234167,232107,234167.7,4665741176,1.34816E+13,320774,8866283032
????_??6,20190616,235215,239154,235215,238219.9,4936703473,1.64382E+13,369629,9018201279
????_??6,20190617,238068,238420,237557,238160.7,2815169563,9.3302E+12,278440,9009390159
????_??6,20190618,238422,239122,237146,237148.2,3590176675,1.05598E+13,285777,9015168338
????_??6,20190619,237432,237502,234879,234879.4,3235132621,9.98553E+12,268419,8929238414
????_??6,20190622,234307,234307,233477,233886.1,2567500939,7.55901E+12,208719,8892364031
????_??6,20190623,234409,237459,234409,237459.9,2500874361,6.80231E+12,220992,9025747645
????_??6,20190624,238274,242567,238274,242567.9,3176557638,1.07546E+13,315842,9216648267
????_??6,20190625,243031,245111,242339,245098.7,3248464594,1.14573E+13,322223,9305807691
????_??6,20190626,246532,248640,246532,248577.8,3625806770,1.25482E+13,371581,9436850336
????_??6,20190630,249393,250184,248532,248532.9,3095164286,1.034E+13,321974,9441218953
????_??6,20190701,248349,248349,246730,247122.5,2719002402,8.26611E+12,274100,9388236235
????_??6,20190702,247302,248276,247302,248276,2542553811,8.7262E+12,255666,9419906222
????_??6,20190703,248920,249550,248920,248943.9,2942090653,9.17329E+12,283833,9336398424
????_??6,20190706,249117,249117,245445,245445.8,2731712012,8.80817E+12,282171,9166702377
????_??6,20190707,245729,246565,245729,246447.4,2281210313,7.35698E+12,247532,9210411565
????_??6,20190708,247006,249399,247006,249252.8,3259935899,1.09254E+13,277308,9363189563
????_??6,20190709,249530,249530,248507,248716.3,2973026340,1.00735E+13,296222,9338486300
????_??6,20190710,248902,249622,248902,249622.1,2893600941,9.32622E+12,287857,9408761358
????_??6,20190713,250056,250605,250056,250605,3208386161,9.02327E+12,351896,9420050654
????_??6,20190714,251166,253640,251166,253577.8,2849760942,8.68546E+12,284958,9625197612
????_??6,20190715,254189,254841,253303,253303.6,2589791454,8.27808E+12,268711,9594516237
????_??6,20190716,253130,253130,246267,246268.1,2536529426,1.07136E+13,505585,9320604173
????_??6,20190717,245583,246992,245363,246790.3,2797329163,9.07103E+12,346673,9325849357
????_??6,20190720,247000,247380,246437,246437.3,2511471517,7.61859E+12,322168,9224039828
????_??6,20190721,246938,249809,246938,249661.6,1451582803,7.02202E+12,217840,9312703366
????_??6,20190722,251818,253590,251818,253056.9,1719299421,8.11213E+12,209919,9380776846
????_??6,20190723,253353,253353,251131,251278.4,1453655321,6.49323E+12,215338,9259508652
????_??6,20190724,251387,253052,251387,252864.7,1329237733,5.80044E+12,199710,9281591957
????_??6,20190727,253140,253164,252049,252275.5,1701609413,6.35299E+12,255082,9247615872
????_??6,20190728,252534,252751,252280,252324.6,1948070745,6.90853E+12,275273,9243115065
????_??6,20190729,252544,252987,252394,252488.1,1746654803,6.71739E+12,243262,9249101611
????_??6,20190730,252576,252898,252576,252898.1,1596359726,5.80435E+12,214166,9286653107
????_??6,20190731,253110,254445,253110,254445.7,2040622801,8.00257E+12,247772,9344027620
????_??6,20190803,254618,254756,254300,254453.8,1782590902,7.85318E+12,251345,9344322746
????_??6,20190804,254961,255530,254961,255530.3,2224681317,9.14346E+12,278242,9383857427
????_??6,20190805,256351,256783,256351,256698.2,2317569536,8.99598E+12,281919,9426747118
????_??6,20190806,257709,257742,255512,255512.2,2782111986,1.04694E+13,301353,9383161380
????_??6,20190807,255759,255910,255099,255163.3,2816068348,9.33747E+12,298006,9370372538
????_??6,20190810,255457,255838,255299,255306.4,2428958314,8.06865E+12,299983,9375629407
????_??6,20190811,255696,255919,255696,255876.1,2641579056,8.75549E+12,309945,9396392058
????_??6,20190813,256151,257097,256151,257097.2,3150501219,9.32097E+12,320397,9438921708
????_??6,20190814,258278,261606,258278,261391.5,2946026765,1.00674E+13,332597,9596474829
????_??6,20190817,262112,262198,261405,261405.8,3304382416,1.10026E+13,344854,9597000458
????_??6,20190818,262047,262047,260991,260992,2964501583,1.05628E+13,326032,9581808307
????_??6,20190819,261673,262941,261673,262941.2,0,0,0,9653368133
????_??6,20190821,263901,266127,263901,266127.2,2953745667,1.06191E+13,323134,9774335048
????_??6,20190824,266969,269998,266969,269985.9,4951419750,1.31055E+13,398748,9916058361
????_??6,20190825,270899,271172,268220,269225.3,4952523617,1.56455E+13,441376,9838299403
????_??6,20190826,269951,274871,269951,274871.6,4067447131,1.35398E+13,362175,10044633534
????_??6,20190827,276682,279508,276682,278469.9,4000970515,1.57051E+13,408981,10176126693
????_??6,20190828,277418,278674,274551,278674.9,3460001529,1.41119E+13,367065,10183616197
????_??6,20190831,280867,285265,280867,284139.2,4290122970,1.74248E+13,445548,10383298689
????_??6,20190901,284441,286114,284218,286114.7,3733654302,1.37574E+13,384614,10455614275
????_??6,20190902,286937,287147,283001,283062.7,3840960587,1.54275E+13,422325,10344083697
????_??6,20190903,283081,285573,283066,285573.6,2864780732,1.13948E+13,330574,10435840261
????_??6,20190904,286841,290178,286841,290178.4,2874116665,1.19386E+13,351739,10604118017
????_??6,20190907,291612,294601,291612,294601.6,3278844902,1.45096E+13,410842,10765754753
????_??6,20190908,296089,297232,296089,296731.8,3566486097,1.57098E+13,459232,10843600970
????_??6,20190911,297863,299930,297863,299930.6,3969986165,1.53753E+13,430138,10960495438
????_??6,20190914,301523,304738,301523,304460.1,7222773869,1.97809E+13,688979,11126019576
????_??6,20190915,304779,304779,301828,302395.7,6420615220,2.1172E+13,617010,11050579164
????_??6,20190916,304545,307415,304545,305917.2,6982965397,2.13051E+13,583015,11179264836
????_??6,20190917,305698,305698,302081,302082,9767727621,1.95669E+13,643021,11040102472
????_??6,20190918,301559,301559,293770,294166.7,5017428570,1.47629E+13,484229,10750823925
????_??6,20190921,294542,297874,294542,297712.6,3682677999,1.31951E+13,367995,10880415156
????_??6,20190922,299001,302103,299001,302103.5,4039209785,1.59078E+13,401439,11040886422
????_??6,20190923,304176,311483,304176,311471.4,5038083367,2.09157E+13,472340,11383250178
????_??6,20190924,313842,314835,312206,312206.5,4572798525,1.97693E+13,520061,11410116136
????_??6,20190925,312564,314409,312092,314409.2,4315797077,1.63624E+13,494264,11490617348
????_??6,20190928,316772,320261,316772,320023.9,4246497564,1.80808E+13,496909,11695816701
????_??6,20190929,321958,321958,317645,318250.6,7312241463,2.41712E+13,624713,11631006578
????_??6,20190930,320747,324744,320747,324705.9,5828936428,2.3082E+13,526973,11866927519
????_??6,20191001,327723,328732,326104,326104.5,8393698935,3.00821E+13,687938,11918040693
????_??6,20191002,325048,326341,321606,326117,6600254126,2.424E+13,545686,11918500575
????_??6,20191005,328263,330447,327305,327305.7,5857080744,2.29005E+13,595016,11961943455
????_??6,20191006,326250,326250,319562,320208.3,5066953436,2.20947E+13,484444,11702556743
????_??6,20191007,320762,324075,320762,320909.7,4789442488,1.83794E+13,470577,11728189981
????_??6,20191008,320678,320678,314468,314469.8,4400152556,1.72565E+13,412537,11492831354
????_??6,20191009,312074,313049,309961,313049,3526371651,1.46626E+13,377440,11440905637
????_??6,20191012,315433,322059,315433,322059.8,3676726384,1.79551E+13,410328,11785654435
????_??6,20191013,326741,329667,326190,326190.7,3135667805,1.61307E+13,394307,11937138257
????_??6,20191014,325280,325280,318215,319871.5,2637298347,1.1766E+13,302877,11705230118
????_??6,20191015,320040,320335,308957,308978.9,3163335853,1.16933E+13,254984,11306632108
????_??6,20191016,308307,310194,308307,309640.2,3226396215,1.03754E+13,285104,11330830637
????_??6,20191020,309935,310145,301390,301391.1,2597638307,9.11743E+12,210379,11028966297
????_??6,20191021,301414,302177,299880,302173.1,2892547416,1.13246E+13,295855,11057582701
????_??6,20191022,303956,309420,303956,308314.9,3014865336,1.30951E+13,341123,11248178497
????_??6,20191023,309188,309188,305806,305807.6,2273188847,9.35563E+12,283593,11156164877
????_??6,20191026,305911,305911,303449,303449.8,1890017279,7.38099E+12,269476,11070068918
????_??6,20191028,303780,305971,303780,305969.9,2225019797,9.85668E+12,332535,11162003966
????_??6,20191030,306874,309671,306874,309660.8,2114446259,8.29465E+12,383159,11296652308
????_??6,20191102,310910,311466,308730,308730.2,2834005627,1.31073E+13,490686,11262382455
????_??6,20191103,308713,309522,308188,308960.8,3396872347,1.31908E+13,379770,11270300351
????_??6,20191104,308948,308948,304676,304676.5,2742962161,1.13598E+13,355163,11114018292
????_??6,20191105,304530,305342,304091,305333.4,2272763129,1.03804E+13,338931,11137979666
????_??6,20191109,306093,307029,305858,305858.9,2398656556,9.95537E+12,341898,11157150124
????_??6,20191110,305911,305911,302794,302795.1,2108033987,9.92684E+12,370180,11045390237
????_??6,20191111,302892,303944,302892,303944.2,2051985083,9.63123E+12,307006,11087306665
????_??6,20191112,304730,306978,304730,306655.5,2254376203,1.00388E+13,299845,11186207590
????_??6,20191113,307087,307291,307083,307094.1,2074731677,9.80414E+12,316799,11202207163
????_??6,20191116,308852,308852,306885,306885.8,2455973624,1.10456E+13,339417,11194610729
????_??6,20191117,304278,304278,302340,302340.7,2930387364,1.03199E+13,232196,11028812725
????_??6,20191118,301763,302828,301763,302726.1,1880610237,8.63667E+12,242559,11042871892
????_??6,20191119,303137,304891,303137,304688.3,1763754301,7.42256E+12,253717,11114226872
????_??6,20191120,305079,305450,304996,304996.9,1751653122,8.03495E+12,256700,11125405444
????_??6,20191123,305802,306145,305622,305622.5,2033971762,9.67336E+12,296514,11152215549
????_??6,20191124,306045,306045,305452,305774.4,2604362123,1.3161E+13,358879,11157678352
????_??6,20191125,306843,308477,306843,308477.2,2833466415,1.32506E+13,384384,11256299506
????_??6,20191126,309349,309865,309349,309643.6,2937332039,1.40911E+13,429070,11298864273
????_??6,20191127,310186,311312,310186,311230,2364355779,1.2894E+13,389085,11356750615
????_??6,20191130,312325,314587,312325,314587.8,3034202052,1.4533E+13,418634,11479276674
????_??6,20191201,315757,318670,315757,318670.5,3342935224,1.59009E+13,447422,11628253809
????_??6,20191202,320921,322896,320194,320194.8,3822871347,1.98358E+13,547771,11683876244
????_??6,20191203,320249,320840,319104,320814.4,2682191565,1.42569E+13,399751,11704500297
????_??6,20191204,321561,322562,321561,322528,2853655120,1.42384E+13,400370,11767020556
????_??6,20191207,325322,328471,325322,327624.8,3542517113,1.90263E+13,512151,11954362674
????_??6,20191208,328787,332582,328787,332567.2,4340603418,2.0283E+13,535820,12134510294
????_??6,20191209,334541,336002,334541,335792,3971171009,1.96844E+13,521371,12252173755
????_??6,20191210,337580,340733,337580,339434.4,5345292545,2.34339E+13,594948,12385071180
????_??6,20191211,338832,339386,337025,339386.6,3168147147,1.76771E+13,465198,12383325935
????_??6,20191214,340862,343291,340862,343291.8,3436459742,1.91522E+13,509139,12525991566
????_??6,20191215,345115,346738,344115,344115.1,4092077064,2.32344E+13,609320,12556032800
????_??6,20191216,344441,344585,343711,344487.4,3333620045,1.89495E+13,495735,12568257855
????_??6,20191217,345685,346974,345685,346870.7,4201574418,2.16129E+13,563001,12655209806
????_??6,20191218,347815,350323,347815,350322.6,4343169169,2.02438E+13,557160,12781147486
????_??6,20191221,352224,354259,352224,353996.7,4258361545,1.94912E+13,547696,12915652484
????_??6,20191222,354693,356721,354693,356721.1,4015825094,2.10826E+13,552213,13002780796
????_??6,20191223,359004,363242,359004,359365.5,6181153099,3.17229E+13,726903,13099163747
????_??6,20191224,359615,362651,359138,362259.3,3518479767,2.1154E+13,513112,13204646206
????_??6,20191225,362815,362815,360376,361088.4,4088722660,2.28636E+13,542327,13161963334
????_??6,20191228,363207,367632,363207,367632.1,5016056671,2.55475E+13,604993,13400484608
????_??6,20191229,369759,369779,367904,369729.9,4661762303,2.68211E+13,642828,13476948758
????_??6,20191230,371713,375548,371713,375547.7,4806358955,2.59566E+13,629630,13689013789
????_??6,20191231,378415,379674,376371,377012.7,5661394584,3.09554E+13,737269,13742415400
????_??6,20200101,378690,384934,378690,384099.6,4583561703,2.73049E+13,631017,14000737658
????_??6,20200104,371447,371447,367333,367334,6456788451,2.6603E+13,283737,13389580549
????_??6,20200105,362467,365836,362467,365815.5,5462812087,2.67529E+13,464425,13335251964
????_??6,20200107,365917,368504,358842,358843.2,4520104432,2.07407E+13,381800,13081088542
????_??6,20200108,355715,355759,353672,353807.5,4822001451,1.70091E+13,213639,12897519569
????_??6,20200111,355946,359807,355946,359807.1,1389866572,8.74783E+12,98801,13116227055
????_??6,20200112,370863,375650,370863,375650.2,4762159189,2.46615E+13,345069,13693607653
????_??6,20200113,383453,392057,383453,392038.4,6403505219,3.1141E+13,508548,14291008032
????_??6,20200114,398478,398920,395679,395912.6,5757833968,3.13525E+13,573836,14431861441
????_??6,20200115,396485,399445,393990,399445.3,5174188512,2.80084E+13,553250,14561135252
????_??6,20200118,403849,410668,403849,409962.4,8654791531,3.47535E+13,670473,14908384938
????_??6,20200119,410977,410977,407054,410694.5,5886164884,3.28448E+13,673060,14934935550
????_??6,20200120,411460,411460,409044,409807.8,5707599516,3.17107E+13,672839,14902423069
????_??6,20200121,409238,409238,406008,406008.9,6263198567,3.73632E+13,741854,14763660244
????_??6,20200122,406104,411211,405366,411211.5,4812015420,3.06719E+13,623161,14952680569
????_??6,20200125,415342,417100,415342,417001.9,4958588633,3.03191E+13,635235,15163231541
????_??6,20200126,422214,422713,418310,418312.5,7657752149,4.46919E+13,880162,15210889226
????_??6,20200127,418250,420668,415189,420668.1,6207747412,3.0696E+13,649140,15296546443
????_??6,20200128,423383,427497,423383,427139.4,4916935510,3.29011E+13,669444,15531858674
????_??6,20200201,430504,430737,426184,426184.9,8366909581,3.47648E+13,813164,15497151437
????_??6,20200202,425730,428216,422587,428217,7171420973,3.37511E+13,740741,15571041796
????_??6,20200203,432109,438893,432109,438881.5,6850529766,3.82645E+13,763918,15958511303
????_??6,20200204,444098,444403,440184,440199.1,9879532688,4.52259E+13,916875,16006420579
????_??6,20200205,441653,445894,441468,445894.1,7450279801,3.64187E+13,798035,16213503184
????_??6,20200208,454993,456488,452842,452842.3,9281238701,4.3489E+13,873450,16466151921
????_??6,20200209,454681,455488,454398,454618.5,5154931316,3.48955E+13,734924,16530193874
????_??6,20200210,456680,456680,445498,447151.9,5798240375,4.05803E+13,760863,16258703399
????_??6,20200212,449813,459565,449813,459079.5,6415462678,3.35426E+13,707958,16692397027
????_??6,20200215,465271,465978,460615,461988.4,5778495056,3.39847E+13,698400,16798166875
????_??6,20200216,465788,472750,465788,472749.9,6232946459,3.76712E+13,738291,17189459317
????_??6,20200217,479517,480712,476812,476812.8,5971039436,3.91913E+13,803892,17332959783
????_??6,20200218,477209,477209,468834,472120.4,4801458802,3.28114E+13,692195,17161888337
????_??6,20200219,474805,479180,474805,478755.7,4559804036,3.03896E+13,679476,17403429715
????_??6,20200222,467332,481869,467120,481869.6,6047188998,3.47749E+13,727767,17532784988
????_??6,20200223,489531,499031,489531,498904.5,4684474866,3.29833E+13,606758,18164997114
????_??6,20200224,506717,507269,501914,503735.8,5058069259,4.13152E+13,778266,18333334625
????_??6,20200225,509942,518514,509472,518512.8,7264717915,4.63996E+13,849987,18867047095
????_??6,20200226,529426,530073,524393,524393.9,6995787234,4.99736E+13,996244,19081037510
????_??6,20200229,509022,509022,504035,505801,5748428303,4.0634E+13,808075,18404502353
????_??6,20200301,505920,515583,505920,515583,4947216673,3.68486E+13,689312,18760439375
????_??6,20200302,518203,529328,518203,529329,6074839464,4.50971E+13,787587,19259071476
????_??6,20200303,532962,544239,532962,544237.1,4907915994,4.36899E+13,802602,19801487535
????_??6,20200304,547292,555293,547292,555167.5,5801093946,4.8125E+13,865659,20199177886
????_??6,20200307,555081,555081,549186,549186.1,4708792174,4.18269E+13,825144,20005095392
????_??6,20200309,545656,545656,534376,534379.5,3305585904,2.53814E+13,512506,19465738395
????_??6,20200310,529129,529129,519847,519847.3,4705668567,3.52096E+13,672355,18935328266
????_??6,20200311,518747,522301,518747,520211.2,4741370303,3.89446E+13,789074,18948580720
????_??6,20200314,520048,520048,502688,502738.9,4006156865,3.52332E+13,654577,18356026002
????_??6,20200315,498654,498654,493276,494405.6,4765050083,3.41046E+13,682333,18051758218
????_??6,20200316,495605,506083,495605,506079.3,4543347371,3.86409E+13,768384,18480090680
????_??6,20200317,506880,506880,501053,502425.9,3263499294,3.12879E+13,668061,18346682346
????_??6,20200318,503411,512909,503411,512900.5,4058241862,3.84075E+13,748440,18731726034
????_??6,20200324,513247,513347,508533,508665.9,3969688062,2.71632E+13,604038,18577059810
????_??6,20200325,509932,521268,509932,521267.3,4361242238,3.42074E+13,663692,19037278675
