,date,open,high,low,close,volume,tic,day
9773,2019-04-18,8700.0,9170.0,8655.0,9150.0,629167,دفارا,3
9774,2019-04-18,10600.0,10600.0,10228.0,10382.0,389887,دلر,3
9775,2019-04-18,8360.0,8519.0,8340.0,8519.0,116561,دپارس,3
9776,2019-04-18,1764.0,1930.0,1764.0,1903.0,16039999,سدور,3
9777,2019-04-18,1855.0,2021.0,1835.0,2021.0,7127692,سشمال,3
9778,2019-04-18,7901.0,8550.0,7774.0,8150.0,1599413,پتاير,3
9779,2019-04-18,1280.0,1363.0,1272.0,1347.0,5386410,پلاسك,3
9780,2019-04-22,6452.0,6508.0,6250.0,6294.0,5752048,بترانس,0
9781,2019-04-22,5934.0,5934.0,5934.0,5934.0,8114,بسويچ,0
9782,2019-04-22,10901.0,11226.0,10900.0,11226.0,168248,بموتو,0
9783,2019-04-22,2791.0,2791.0,2680.0,2700.0,1580480,تكنو,0
9784,2019-04-22,4525.0,4525.0,4314.0,4314.0,2091733,تپمپي,0
9785,2019-04-22,6300.0,6300.0,5870.0,6000.0,2236607,ثتوسا,0
9786,2019-04-22,2240.0,2270.0,2176.0,2176.0,13958490,ثفارس,0
9787,2019-04-22,4326.0,4400.0,4230.0,4230.0,1247516,حتايد,0
9788,2019-04-22,2970.0,2970.0,2740.0,2870.0,5542276,حتوكا,0
9789,2019-04-22,5045.0,5146.0,4860.0,5090.0,185074001,حكشتي,0
9790,2019-04-22,1421.0,1421.0,1350.0,1400.0,79692954,خبهمن,0
9791,2019-04-22,1115.0,1115.0,1038.0,1046.0,146356258,خزاميا,0
9792,2019-04-22,1318.0,1318.0,1232.0,1242.0,257358232,خساپا,0
9793,2019-04-22,2520.0,2550.0,2399.0,2456.0,5775512,خمحركه,0
9794,2019-04-22,1002.0,1002.0,965.0,984.0,789599591,خپارس,0
9795,2019-04-22,2080.0,2080.0,1887.0,1900.0,4115876,خچرخش,0
9796,2019-04-22,4057.0,4057.0,3808.0,3825.0,39782249,خگستر,0
9797,2019-04-22,8074.0,8074.0,7400.0,7630.0,893688,داسوه,0
9798,2019-04-22,6150.0,6300.0,5892.0,5950.0,3840124,دالبر,0
9799,2019-04-22,5451.0,5549.0,5152.0,5152.0,1978625,دجابر,0
9800,2019-04-22,3336.0,3336.0,3185.0,3214.0,3616496,دزهراوي,0
9801,2019-04-22,3800.0,3800.0,3570.0,3648.0,2143025,دسبحا,0
9802,2019-04-22,13819.0,14340.0,13220.0,13700.0,262987,دسينا,0
9803,2019-04-22,9500.0,9920.0,9200.0,9499.0,616476,دفارا,0
9804,2019-04-22,11360.0,11368.0,11000.0,11368.0,1184040,دلر,0
9805,2019-04-22,9411.0,9411.0,8870.0,9359.0,632828,دپارس,0
9806,2019-04-22,2034.0,2034.0,1852.0,1881.0,22826293,سدور,0
9807,2019-04-22,2110.0,2110.0,1996.0,2050.0,9181516,سشمال,0
9808,2019-04-22,8574.0,8976.0,8552.0,8976.0,2696574,پتاير,0
9809,2019-04-22,1410.0,1448.0,1314.0,1330.0,6422531,پلاسك,0
9810,2019-04-23,6294.0,6294.0,6100.0,6185.0,3187657,بترانس,1
9811,2019-04-23,5945.0,5945.0,5945.0,5945.0,380,بسويچ,1
9812,2019-04-23,11572.0,11572.0,11572.0,11572.0,15014363,بموتو,1
9813,2019-04-23,2649.0,2820.0,2583.0,2796.0,7840557,تكنو,1
9814,2019-04-23,4345.0,4349.0,4123.0,4123.0,1585985,تپمپي,1
9815,2019-04-23,5820.0,6245.0,5820.0,6080.0,1101700,ثتوسا,1
9816,2019-04-23,2100.0,2260.0,2088.0,2175.0,6209321,ثفارس,1
9817,2019-04-23,4090.0,4268.0,4090.0,4150.0,314635,حتايد,1
9818,2019-04-23,2755.0,2899.0,2755.0,2780.0,2965176,حتوكا,1
9819,2019-04-23,5031.0,5147.0,4886.0,4948.0,21179309,حكشتي,1
9820,2019-04-23,1352.0,1419.0,1345.0,1380.0,16533272,خبهمن,1
9821,2019-04-23,1055.0,1083.0,1035.0,1040.0,61336702,خزاميا,1
9822,2019-04-23,1247.0,1286.0,1230.0,1235.0,106425088,خساپا,1
9823,2019-04-23,2400.0,2460.0,2380.0,2383.0,1870620,خمحركه,1
9824,2019-04-23,996.0,1045.0,973.0,1028.0,252080419,خپارس,1
9825,2019-04-23,1885.0,1940.0,1862.0,1862.0,3041894,خچرخش,1
9826,2019-04-23,3850.0,4179.0,3793.0,3793.0,19695570,خگستر,1
9827,2019-04-23,7449.0,7650.0,7449.0,7600.0,707866,داسوه,1
9828,2019-04-23,5852.0,6181.0,5852.0,6150.0,2767594,دالبر,1
9829,2019-04-23,5000.0,5252.0,4960.0,5121.0,725148,دجابر,1
9830,2019-04-23,3268.0,3268.0,3172.0,3174.0,2629729,دزهراوي,1
9831,2019-04-23,3672.0,3700.0,3522.0,3650.0,4745099,دسبحا,1
9832,2019-04-23,13400.0,13998.0,13400.0,13874.0,74890,دسينا,1
9833,2019-04-23,9800.0,9839.0,9212.0,9713.0,504553,دفارا,1
9834,2019-04-23,11899.0,11899.0,11055.0,11660.0,396973,دلر,1
9835,2019-04-23,9273.0,9273.0,8810.0,8872.0,286707,دپارس,1
9836,2019-04-23,1880.0,2045.0,1865.0,1980.0,15689634,سدور,1
9837,2019-04-23,2039.0,2050.0,1950.0,1950.0,682325,سشمال,1
9838,2019-04-23,8839.0,9279.0,8838.0,9279.0,1719982,پتاير,1
9839,2019-04-23,1339.0,1421.0,1304.0,1421.0,5269847,پلاسك,1
9840,2019-04-24,6200.0,6399.0,6160.0,6360.0,6599008,بترانس,2
9841,2019-04-24,5945.0,5945.0,5945.0,5945.0,3000,بسويچ,2
9842,2019-04-24,12150.0,12150.0,12150.0,12150.0,5112566,بموتو,2
9843,2019-04-24,2800.0,2866.0,2765.0,2866.0,16730052,تكنو,2
9844,2019-04-24,4297.0,4297.0,4084.0,4100.0,481377,تپمپي,2
9845,2019-04-24,6169.0,6169.0,5950.0,6003.0,1245915,ثتوسا,2
9846,2019-04-24,2247.0,2300.0,2190.0,2235.0,7055619,ثفارس,2
9847,2019-04-24,4179.0,4310.0,4129.0,4250.0,1017369,حتايد,2
9848,2019-04-24,2839.0,2880.0,2791.0,2849.0,3885394,حتوكا,2
9849,2019-04-24,4990.0,5088.0,4780.0,4860.0,12963068,حكشتي,2
9850,2019-04-24,1350.0,1409.0,1350.0,1400.0,16273508,خبهمن,2
9851,2019-04-24,1043.0,1109.0,1040.0,1109.0,99069536,خزاميا,2
9852,2019-04-24,1240.0,1310.0,1219.0,1280.0,147405330,خساپا,2
9853,2019-04-24,2380.0,2497.0,2380.0,2430.0,1993989,خمحركه,2
9854,2019-04-24,1038.0,1078.0,986.0,1078.0,281351222,خپارس,2
9855,2019-04-24,1860.0,1909.0,1830.0,1890.0,2308009,خچرخش,2
9856,2019-04-24,3940.0,4070.0,3816.0,3901.0,24984823,خگستر,2
9857,2019-04-24,7549.0,7864.0,7500.0,7864.0,784912,داسوه,2
9858,2019-04-24,6191.0,6343.0,6155.0,6343.0,5279072,دالبر,2
9859,2019-04-24,5200.0,5397.0,5200.0,5397.0,954737,دجابر,2
9860,2019-04-24,3209.0,3300.0,3200.0,3293.0,4074634,دزهراوي,2
9861,2019-04-24,3650.0,3760.0,3550.0,3760.0,13175023,دسبحا,2
9862,2019-04-24,13999.0,14175.0,13700.0,14001.0,166552,دسينا,2
9863,2019-04-24,9890.0,10248.0,9750.0,10248.0,1567149,دفارا,2
9864,2019-04-24,11900.0,12319.0,11800.0,12319.0,1041972,دلر,2
9865,2019-04-24,8899.0,9362.0,8880.0,9362.0,831342,دپارس,2
9866,2019-04-24,2044.0,2044.0,1900.0,1952.0,12736591,سدور,2
9867,2019-04-24,1997.0,2020.0,1921.0,1921.0,1234732,سشمال,2
9868,2019-04-24,9649.0,9677.0,9193.0,9298.0,3414367,پتاير,2
9869,2019-04-24,1471.0,1471.0,1410.0,1471.0,10961340,پلاسك,2
9870,2019-04-25,6200.0,6399.0,6160.0,6360.0,6599008,بترانس,3
9871,2019-04-25,5945.0,5945.0,5945.0,5945.0,3000,بسويچ,3
9872,2019-04-25,12150.0,12150.0,12150.0,12150.0,5112566,بموتو,3
9873,2019-04-25,2800.0,2866.0,2765.0,2866.0,16730052,تكنو,3
9874,2019-04-25,4297.0,4297.0,4084.0,4100.0,481377,تپمپي,3
9875,2019-04-25,6169.0,6169.0,5950.0,6003.0,1245915,ثتوسا,3
9876,2019-04-25,2247.0,2300.0,2190.0,2235.0,7055619,ثفارس,3
9877,2019-04-25,4179.0,4310.0,4129.0,4250.0,1017369,حتايد,3
9878,2019-04-25,2839.0,2880.0,2791.0,2849.0,3885394,حتوكا,3
9879,2019-04-25,4990.0,5088.0,4780.0,4860.0,12963068,حكشتي,3
9880,2019-04-25,1350.0,1409.0,1350.0,1400.0,16273508,خبهمن,3
9881,2019-04-25,1043.0,1109.0,1040.0,1109.0,99069536,خزاميا,3
9882,2019-04-25,1240.0,1310.0,1219.0,1280.0,147405330,خساپا,3
9883,2019-04-25,2380.0,2497.0,2380.0,2430.0,1993989,خمحركه,3
9884,2019-04-25,1038.0,1078.0,986.0,1078.0,281351222,خپارس,3
9885,2019-04-25,1860.0,1909.0,1830.0,1890.0,2308009,خچرخش,3
9886,2019-04-25,3940.0,4070.0,3816.0,3901.0,24984823,خگستر,3
9887,2019-04-25,7549.0,7864.0,7500.0,7864.0,784912,داسوه,3
9888,2019-04-25,6191.0,6343.0,6155.0,6343.0,5279072,دالبر,3
9889,2019-04-25,5200.0,5397.0,5200.0,5397.0,954737,دجابر,3
9890,2019-04-25,3209.0,3300.0,3200.0,3293.0,4074634,دزهراوي,3
9891,2019-04-25,3650.0,3760.0,3550.0,3760.0,13175023,دسبحا,3
9892,2019-04-25,13999.0,14175.0,13700.0,14001.0,166552,دسينا,3
9893,2019-04-25,9890.0,10248.0,9750.0,10248.0,1567149,دفارا,3
9894,2019-04-25,11900.0,12319.0,11800.0,12319.0,1041972,دلر,3
9895,2019-04-25,8899.0,9362.0,8880.0,9362.0,831342,دپارس,3
9896,2019-04-25,2044.0,2044.0,1900.0,1952.0,12736591,سدور,3
9897,2019-04-25,1997.0,2020.0,1921.0,1921.0,1234732,سشمال,3
9898,2019-04-25,9649.0,9677.0,9193.0,9298.0,3414367,پتاير,3
9899,2019-04-25,1471.0,1471.0,1410.0,1471.0,10961340,پلاسك,3
9900,2019-04-26,6200.0,6399.0,6160.0,6360.0,6599008,بترانس,4
9901,2019-04-26,5945.0,5945.0,5945.0,5945.0,3000,بسويچ,4
9902,2019-04-26,12150.0,12150.0,12150.0,12150.0,5112566,بموتو,4
9903,2019-04-26,2800.0,2866.0,2765.0,2866.0,16730052,تكنو,4
9904,2019-04-26,4297.0,4297.0,4084.0,4100.0,481377,تپمپي,4
9905,2019-04-26,6169.0,6169.0,5950.0,6003.0,1245915,ثتوسا,4
9906,2019-04-26,2247.0,2300.0,2190.0,2235.0,7055619,ثفارس,4
9907,2019-04-26,4179.0,4310.0,4129.0,4250.0,1017369,حتايد,4
9908,2019-04-26,2839.0,2880.0,2791.0,2849.0,3885394,حتوكا,4
9909,2019-04-26,4990.0,5088.0,4780.0,4860.0,12963068,حكشتي,4
9910,2019-04-26,1350.0,1409.0,1350.0,1400.0,16273508,خبهمن,4
9911,2019-04-26,1043.0,1109.0,1040.0,1109.0,99069536,خزاميا,4
9912,2019-04-26,1240.0,1310.0,1219.0,1280.0,147405330,خساپا,4
9913,2019-04-26,2380.0,2497.0,2380.0,2430.0,1993989,خمحركه,4
9914,2019-04-26,1038.0,1078.0,986.0,1078.0,281351222,خپارس,4
9915,2019-04-26,1860.0,1909.0,1830.0,1890.0,2308009,خچرخش,4
9916,2019-04-26,3940.0,4070.0,3816.0,3901.0,24984823,خگستر,4
9917,2019-04-26,7549.0,7864.0,7500.0,7864.0,784912,داسوه,4
9918,2019-04-26,6191.0,6343.0,6155.0,6343.0,5279072,دالبر,4
9919,2019-04-26,5200.0,5397.0,5200.0,5397.0,954737,دجابر,4
9920,2019-04-26,3209.0,3300.0,3200.0,3293.0,4074634,دزهراوي,4
9921,2019-04-26,3650.0,3760.0,3550.0,3760.0,13175023,دسبحا,4
9922,2019-04-26,13999.0,14175.0,13700.0,14001.0,166552,دسينا,4
9923,2019-04-26,9890.0,10248.0,9750.0,10248.0,1567149,دفارا,4
9924,2019-04-26,11900.0,12319.0,11800.0,12319.0,1041972,دلر,4
9925,2019-04-26,8899.0,9362.0,8880.0,9362.0,831342,دپارس,4
9926,2019-04-26,2044.0,2044.0,1900.0,1952.0,12736591,سدور,4
9927,2019-04-26,1997.0,2020.0,1921.0,1921.0,1234732,سشمال,4
9928,2019-04-26,9649.0,9677.0,9193.0,9298.0,3414367,پتاير,4
9929,2019-04-26,1471.0,1471.0,1410.0,1471.0,10961340,پلاسك,4
9930,2019-04-29,6800.0,6947.0,6701.0,6800.0,6133779,بترانس,0
9931,2019-04-29,8899.0,9177.0,8455.0,8823.0,569800,بسويچ,0
9932,2019-04-29,13300.0,13788.0,13001.0,13200.0,12254853,بموتو,0
9933,2019-04-29,3200.0,3292.0,3160.0,3292.0,5389765,تكنو,0
9934,2019-04-29,4433.0,4433.0,4433.0,4433.0,221738,تپمپي,0
9935,2019-04-29,5901.0,6000.0,5850.0,5900.0,1705830,ثتوسا,0
9936,2019-04-29,2260.0,2360.0,2253.0,2276.0,4407180,ثفارس,0
9937,2019-04-29,4330.0,4476.0,4330.0,4476.0,4300217,حتايد,0
9938,2019-04-29,3080.0,3200.0,2960.0,3010.0,5801145,حتوكا,0
9939,2019-04-29,5432.0,5432.0,5400.0,5432.0,34915360,حكشتي,0
9940,2019-04-29,1399.0,1474.0,1351.0,1474.0,8991124,خبهمن,0
9941,2019-04-29,1178.0,1215.0,1165.0,1215.0,74173825,خزاميا,0
9942,2019-04-29,1280.0,1320.0,1270.0,1299.0,157348627,خساپا,0
9943,2019-04-29,2500.0,2609.0,2435.0,2609.0,5151954,خمحركه,0
9944,2019-04-29,1068.0,1122.0,1060.0,1122.0,230487324,خپارس,0
9945,2019-04-29,2010.0,2050.0,1940.0,1940.0,5059469,خچرخش,0
9946,2019-04-29,3856.0,3971.0,3820.0,3971.0,14440795,خگستر,0
9947,2019-04-29,7979.0,8087.0,7832.0,7951.0,573179,داسوه,0
9948,2019-04-29,6574.0,6898.0,6480.0,6800.0,4038524,دالبر,0
9949,2019-04-29,5626.0,5626.0,5400.0,5427.0,550209,دجابر,0
9950,2019-04-29,3290.0,3290.0,3200.0,3221.0,3556564,دزهراوي,0
9951,2019-04-29,3935.0,4080.0,3803.0,4000.0,4462212,دسبحا,0
9952,2019-04-29,13999.0,14000.0,13501.0,14000.0,112869,دسينا,0
9953,2019-04-29,11000.0,11340.0,10702.0,11010.0,1259837,دفارا,0
9954,2019-04-29,13200.0,13280.0,12645.0,13279.0,566094,دلر,0
9955,2019-04-29,9310.0,9931.0,9310.0,9931.0,1310183,دپارس,0
9956,2019-04-29,1980.0,2069.0,1980.0,2069.0,15650238,سدور,0
9957,2019-04-29,2038.0,2038.0,1970.0,2038.0,5382073,سشمال,0
9958,2019-04-29,9666.0,9700.0,9271.0,9579.0,2615149,پتاير,0
9959,2019-04-29,1481.0,1550.0,1468.0,1490.0,5007197,پلاسك,0
9960,2019-04-30,6798.0,6834.0,6479.0,6539.0,10723166,بترانس,1
9961,2019-04-30,8700.0,8700.0,8413.0,8413.0,163368,بسويچ,1
9962,2019-04-30,13300.0,13599.0,12754.0,12760.0,3956472,بموتو,1
9963,2019-04-30,3404.0,3404.0,3104.0,3200.0,10398095,تكنو,1
9964,2019-04-30,4654.0,4654.0,4433.0,4654.0,3407225,تپمپي,1
9965,2019-04-30,6070.0,6070.0,5711.0,5797.0,1964537,ثتوسا,1
9966,2019-04-30,2324.0,2324.0,2180.0,2180.0,5679486,ثفارس,1
9967,2019-04-30,4487.0,4665.0,4301.0,4468.0,1355197,حتايد,1
9968,2019-04-30,3000.0,3150.0,2894.0,2990.0,5248063,حتوكا,1
9969,2019-04-30,5600.0,5630.0,5215.0,5549.0,43744465,حكشتي,1
9970,2019-04-30,1539.0,1539.0,1481.0,1539.0,56583787,خبهمن,1
9971,2019-04-30,1261.0,1262.0,1224.0,1262.0,163967912,خزاميا,1
9972,2019-04-30,1330.0,1366.0,1311.0,1366.0,361302904,خساپا,1
9973,2019-04-30,2629.0,2707.0,2610.0,2707.0,6400961,خمحركه,1
9974,2019-04-30,1137.0,1160.0,1055.0,1109.0,187976433,خپارس,1
9975,2019-04-30,1961.0,2050.0,1889.0,1948.0,7115751,خچرخش,1
9976,2019-04-30,4070.0,4131.0,3880.0,3997.0,10769285,خگستر,1
9977,2019-04-30,8006.0,8150.0,7613.0,7800.0,463074,داسوه,1
9978,2019-04-30,6885.0,7050.0,6401.0,6660.0,5318741,دالبر,1
9979,2019-04-30,5600.0,5600.0,5302.0,5311.0,585644,دجابر,1
9980,2019-04-30,3290.0,3290.0,3170.0,3186.0,4065456,دزهراوي,1
9981,2019-04-30,4068.0,4096.0,3945.0,3945.0,1563021,دسبحا,1
9982,2019-04-30,13999.0,13999.0,13500.0,13600.0,135786,دسينا,1
9983,2019-04-30,11001.0,11300.0,10800.0,10840.0,1116324,دفارا,1
9984,2019-04-30,13261.0,13300.0,12850.0,13200.0,740082,دلر,1
9985,2019-04-30,10172.0,10172.0,9715.0,10038.0,496256,دپارس,1
9986,2019-04-30,2158.0,2158.0,2080.0,2158.0,24696856,سدور,1
9987,2019-04-30,2129.0,2132.0,2014.0,2132.0,4853721,سشمال,1
9988,2019-04-30,9606.0,9780.0,9260.0,9260.0,1881458,پتاير,1
9989,2019-04-30,1500.0,1550.0,1423.0,1423.0,8541093,پلاسك,1
9990,2019-05-01,6556.0,6753.0,6401.0,6650.0,8473158,بترانس,2
9991,2019-05-01,8420.0,9016.0,8250.0,9016.0,538792,بسويچ,2
9992,2019-05-01,12901.0,13349.0,12750.0,12930.0,4161621,بموتو,2
9993,2019-05-01,3189.0,3189.0,3068.0,3140.0,10602118,تكنو,2
9994,2019-05-01,4861.0,4861.0,4861.0,4861.0,962757,تپمپي,2
9995,2019-05-01,5953.0,6436.0,5700.0,6436.0,4532488,ثتوسا,2
9996,2019-05-01,2185.0,2297.0,2172.0,2278.0,7330275,ثفارس,2
9997,2019-05-01,4537.0,4711.0,4500.0,4711.0,4160559,حتايد,2
9998,2019-05-01,2851.0,3080.0,2851.0,3038.0,5017156,حتوكا,2
9999,2019-05-01,5500.0,5724.0,5460.0,5632.0,47777461,حكشتي,2
10000,2019-05-01,1560.0,1609.0,1560.0,1609.0,47854297,خبهمن,2
10001,2019-05-01,1308.0,1319.0,1287.0,1319.0,33949997,خزاميا,2
10002,2019-05-01,1381.0,1424.0,1381.0,1424.0,351376834,خساپا,2
10003,2019-05-01,2780.0,2824.0,2710.0,2824.0,2867584,خمحركه,2
10004,2019-05-01,1112.0,1152.0,1111.0,1133.0,177926470,خپارس,2
10005,2019-05-01,1910.0,2000.0,1910.0,1950.0,3830576,خچرخش,2
10006,2019-05-01,4045.0,4150.0,3912.0,4010.0,10550453,خگستر,2
10007,2019-05-01,7776.0,8250.0,7601.0,8021.0,659070,داسوه,2
10008,2019-05-01,6736.0,6900.0,6652.0,6741.0,1985790,دالبر,2
10009,2019-05-01,5161.0,5420.0,5161.0,5350.0,531474,دجابر,2
10010,2019-05-01,3200.0,3250.0,3151.0,3224.0,3460462,دزهراوي,2
10011,2019-05-01,4001.0,4100.0,4001.0,4023.0,1253008,دسبحا,2
10012,2019-05-01,13650.0,13755.0,13504.0,13504.0,167792,دسينا,2
10013,2019-05-01,10840.0,11111.0,10693.0,11090.0,1209082,دفارا,2
10014,2019-05-01,13275.0,13299.0,12804.0,12950.0,436331,دلر,2
10015,2019-05-01,9614.0,10142.0,9614.0,10000.0,185698,دپارس,2
10016,2019-05-01,2217.0,2259.0,2120.0,2259.0,24113273,سدور,2
10017,2019-05-01,2220.0,2226.0,2180.0,2226.0,7434211,سشمال,2
10018,2019-05-01,9261.0,9600.0,9261.0,9470.0,1945892,پتاير,2
10019,2019-05-01,1421.0,1520.0,1400.0,1481.0,8349887,پلاسك,2
10020,2019-05-02,6556.0,6753.0,6401.0,6650.0,8473158,بترانس,3
10021,2019-05-02,8420.0,9016.0,8250.0,9016.0,538792,بسويچ,3
10022,2019-05-02,12901.0,13349.0,12750.0,12930.0,4161621,بموتو,3
10023,2019-05-02,3189.0,3189.0,3068.0,3140.0,10602118,تكنو,3
10024,2019-05-02,4861.0,4861.0,4861.0,4861.0,962757,تپمپي,3
10025,2019-05-02,5953.0,6436.0,5700.0,6436.0,4532488,ثتوسا,3
10026,2019-05-02,2185.0,2297.0,2172.0,2278.0,7330275,ثفارس,3
10027,2019-05-02,4537.0,4711.0,4500.0,4711.0,4160559,حتايد,3
10028,2019-05-02,2851.0,3080.0,2851.0,3038.0,5017156,حتوكا,3
10029,2019-05-02,5500.0,5724.0,5460.0,5632.0,47777461,حكشتي,3
10030,2019-05-02,1560.0,1609.0,1560.0,1609.0,47854297,خبهمن,3
10031,2019-05-02,1308.0,1319.0,1287.0,1319.0,33949997,خزاميا,3
10032,2019-05-02,1381.0,1424.0,1381.0,1424.0,351376834,خساپا,3
10033,2019-05-02,2780.0,2824.0,2710.0,2824.0,2867584,خمحركه,3
10034,2019-05-02,1112.0,1152.0,1111.0,1133.0,177926470,خپارس,3
10035,2019-05-02,1910.0,2000.0,1910.0,1950.0,3830576,خچرخش,3
10036,2019-05-02,4045.0,4150.0,3912.0,4010.0,10550453,خگستر,3
10037,2019-05-02,7776.0,8250.0,7601.0,8021.0,659070,داسوه,3
10038,2019-05-02,6736.0,6900.0,6652.0,6741.0,1985790,دالبر,3
10039,2019-05-02,5161.0,5420.0,5161.0,5350.0,531474,دجابر,3
10040,2019-05-02,3200.0,3250.0,3151.0,3224.0,3460462,دزهراوي,3
10041,2019-05-02,4001.0,4100.0,4001.0,4023.0,1253008,دسبحا,3
10042,2019-05-02,13650.0,13755.0,13504.0,13504.0,167792,دسينا,3
10043,2019-05-02,10840.0,11111.0,10693.0,11090.0,1209082,دفارا,3
10044,2019-05-02,13275.0,13299.0,12804.0,12950.0,436331,دلر,3
10045,2019-05-02,9614.0,10142.0,9614.0,10000.0,185698,دپارس,3
10046,2019-05-02,2217.0,2259.0,2120.0,2259.0,24113273,سدور,3
10047,2019-05-02,2220.0,2226.0,2180.0,2226.0,7434211,سشمال,3
10048,2019-05-02,9261.0,9600.0,9261.0,9470.0,1945892,پتاير,3
10049,2019-05-02,1421.0,1520.0,1400.0,1481.0,8349887,پلاسك,3
10050,2019-05-03,6556.0,6753.0,6401.0,6650.0,8473158,بترانس,4
10051,2019-05-03,8420.0,9016.0,8250.0,9016.0,538792,بسويچ,4
10052,2019-05-03,12901.0,13349.0,12750.0,12930.0,4161621,بموتو,4
10053,2019-05-03,3189.0,3189.0,3068.0,3140.0,10602118,تكنو,4
10054,2019-05-03,4861.0,4861.0,4861.0,4861.0,962757,تپمپي,4
10055,2019-05-03,5953.0,6436.0,5700.0,6436.0,4532488,ثتوسا,4
10056,2019-05-03,2185.0,2297.0,2172.0,2278.0,7330275,ثفارس,4
10057,2019-05-03,4537.0,4711.0,4500.0,4711.0,4160559,حتايد,4
10058,2019-05-03,2851.0,3080.0,2851.0,3038.0,5017156,حتوكا,4
10059,2019-05-03,5500.0,5724.0,5460.0,5632.0,47777461,حكشتي,4
10060,2019-05-03,1560.0,1609.0,1560.0,1609.0,47854297,خبهمن,4
10061,2019-05-03,1308.0,1319.0,1287.0,1319.0,33949997,خزاميا,4
10062,2019-05-03,1381.0,1424.0,1381.0,1424.0,351376834,خساپا,4
10063,2019-05-03,2780.0,2824.0,2710.0,2824.0,2867584,خمحركه,4
10064,2019-05-03,1112.0,1152.0,1111.0,1133.0,177926470,خپارس,4
10065,2019-05-03,1910.0,2000.0,1910.0,1950.0,3830576,خچرخش,4
10066,2019-05-03,4045.0,4150.0,3912.0,4010.0,10550453,خگستر,4
10067,2019-05-03,7776.0,8250.0,7601.0,8021.0,659070,داسوه,4
10068,2019-05-03,6736.0,6900.0,6652.0,6741.0,1985790,دالبر,4
10069,2019-05-03,5161.0,5420.0,5161.0,5350.0,531474,دجابر,4
10070,2019-05-03,3200.0,3250.0,3151.0,3224.0,3460462,دزهراوي,4
10071,2019-05-03,4001.0,4100.0,4001.0,4023.0,1253008,دسبحا,4
10072,2019-05-03,13650.0,13755.0,13504.0,13504.0,167792,دسينا,4
10073,2019-05-03,10840.0,11111.0,10693.0,11090.0,1209082,دفارا,4
10074,2019-05-03,13275.0,13299.0,12804.0,12950.0,436331,دلر,4
10075,2019-05-03,9614.0,10142.0,9614.0,10000.0,185698,دپارس,4
10076,2019-05-03,2217.0,2259.0,2120.0,2259.0,24113273,سدور,4
10077,2019-05-03,2220.0,2226.0,2180.0,2226.0,7434211,سشمال,4
10078,2019-05-03,9261.0,9600.0,9261.0,9470.0,1945892,پتاير,4
10079,2019-05-03,1421.0,1520.0,1400.0,1481.0,8349887,پلاسك,4
10080,2019-05-06,6800.0,6800.0,6460.0,6570.0,4478613,بترانس,0
10081,2019-05-06,8876.0,9000.0,8349.0,8349.0,105094,بسويچ,0
10082,2019-05-06,13699.0,14044.0,12904.0,13067.0,1596957,بموتو,0
10083,2019-05-06,3055.0,3091.0,2971.0,2971.0,4142696,تكنو,0
10084,2019-05-06,5193.0,5193.0,4807.0,4807.0,2662080,تپمپي,0
10085,2019-05-06,6690.0,6800.0,6022.0,6180.0,2090075,ثتوسا,0
10086,2019-05-06,2252.0,2291.0,2158.0,2158.0,4745666,ثفارس,0
10087,2019-05-06,5300.0,5380.0,4922.0,5286.0,8186429,حتايد,0
10088,2019-05-06,3379.0,3383.0,3180.0,3383.0,17766356,حتوكا,0
10089,2019-05-06,5277.0,5495.0,5223.0,5223.0,15482680,حكشتي,0
10090,2019-05-06,1764.0,1769.0,1664.0,1664.0,82143814,خبهمن,0
10091,2019-05-06,1451.0,1451.0,1451.0,1451.0,5645297,خزاميا,0
10092,2019-05-06,1576.0,1628.0,1474.0,1490.0,864137370,خساپا,0
10093,2019-05-06,2745.0,2940.0,2736.0,2736.0,1207148,خمحركه,0
10094,2019-05-06,1200.0,1276.0,1166.0,1166.0,240559297,خپارس,0
10095,2019-05-06,2223.0,2251.0,2120.0,2251.0,26656861,خچرخش,0
10096,2019-05-06,4186.0,4310.0,4052.0,4052.0,11709404,خگستر,0
10097,2019-05-06,8149.0,8149.0,7741.0,7751.0,552871,داسوه,0
10098,2019-05-06,6670.0,6788.0,6433.0,6489.0,3611163,دالبر,0
10099,2019-05-06,5250.0,5300.0,5068.0,5068.0,631877,دجابر,0
10100,2019-05-06,3265.0,3265.0,3063.0,3100.0,6836160,دزهراوي,0
10101,2019-05-06,4144.0,4144.0,3886.0,3886.0,1869267,دسبحا,0
10102,2019-05-06,14392.0,14392.0,13903.0,14100.0,101645,دسينا,0
10103,2019-05-06,12000.0,12199.0,11210.0,11694.0,827237,دفارا,0
10104,2019-05-06,13115.0,13200.0,12459.0,12616.0,675492,دلر,0
10105,2019-05-06,10899.0,11270.0,10470.0,11000.0,739566,دپارس,0
10106,2019-05-06,2157.0,2157.0,2157.0,2157.0,1389283,سدور,0
10107,2019-05-06,2320.0,2320.0,2236.0,2236.0,3856368,سشمال,0
10108,2019-05-06,9990.0,10000.0,9490.0,9630.0,1593692,پتاير,0
10109,2019-05-06,1560.0,1560.0,1462.0,1462.0,2236323,پلاسك,0
10110,2019-05-07,6257.0,6467.0,6206.0,6206.0,2266489,بترانس,1
10111,2019-05-07,8208.0,8209.0,8206.0,8206.0,73552,بسويچ,1
